user_id,route_id,distance_km_user,elevation_meters_user,surface_type_user,average_pace_min_per_km,rating,start_date,distance_km_route,elevation_meters_route,surface_type_route,difficulty_score,grade_percent,grade_flat,grade_rolling,grade_hilly,grade_steep,is_likely_loop,is_likely_out_back,traffic_stress,geo_cluster,hour_of_day,is_morning,is_afternoon,is_evening,is_night,day_of_week,is_weekend,is_weekday
xtaylor,R039,1.0,47,Road,4.43,1,2025-01-29 02:48:01.512671,1.0,47,Road,-0.09,4.699999999953,0,1,0,0,0,1,0.15,0,2,0,0,0,1,2,0,1
vthompson,R095,15.12,182,Road,4.13,3,2025-01-29 04:21:12.354291,15.12,182,Road,4.84,1.2037037037029075,1,0,0,0,1,0,0.01861042183622829,4,4,0,0,0,1,2,0,1
brenda53,R053,8.94,128,Road,4.69,3,2025-01-29 15:18:04.330829,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,15,0,1,0,0,2,0,1
jenniferlarsen,R024,10.76,50,Trail,3.54,1,2025-01-29 19:28:09.760886,10.76,50,Trail,2.65,0.46468401486945654,1,0,0,0,1,0,0.02551020408163265,0,19,0,0,1,0,2,0,1
tina57,R078,12.57,66,Road,4.38,1,2025-01-29 20:33:43.393991,12.57,66,Road,3.18,0.525059665870704,1,0,0,0,1,0,0.02210759027266028,1,20,0,0,1,0,2,0,1
sara71,R090,7.37,116,Trail,5.16,1,2025-01-29 22:32:43.049424,7.37,116,Trail,2.64,1.573948439617946,1,0,0,0,0,1,0.03584229390681003,1,22,0,0,0,1,2,0,1
michael74,R098,11.19,137,Trail,5.08,3,2025-01-30 05:30:48.179160,11.19,137,Trail,3.6,1.2243074173358137,1,0,0,0,1,0,0.02461033634126333,2,5,1,0,0,0,3,0,1
beth11,R064,17.69,231,Road,4.58,5,2025-01-30 06:11:47.230527,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,6,1,0,0,0,3,0,1
ellen57,R075,9.4,145,Road,4.81,5,2025-01-30 10:13:01.381666,9.4,145,Road,3.33,1.5425531914877206,1,0,0,0,1,0,0.02884615384615384,2,10,1,0,0,0,3,0,1
beth11,R017,17.65,115,Road,5.35,5,2025-01-30 15:02:37.190534,17.65,115,Road,4.68,0.6515580736540217,1,0,0,0,1,0,0.0160857908847185,3,15,0,1,0,0,3,0,1
brittany25,R020,15.14,113,Road,4.82,2,2025-01-31 00:55:46.613235,15.14,113,Road,4.16,0.7463672391012243,1,0,0,0,1,0,0.018587360594795536,2,0,0,0,0,1,4,0,1
debrasimmons,R036,11.21,161,Road,4.64,1,2025-01-31 02:33:16.572788,11.21,161,Road,3.85,1.4362176627997891,1,0,0,0,1,0,0.02457002457002457,2,2,0,0,0,1,4,0,1
mcdanielstephanie,R077,8.23,0,Trail,3.69,1,2025-01-31 07:35:39.396875,8.23,0,Trail,1.36,0.0,1,0,0,0,1,0,0.032502708559046585,0,7,1,0,0,0,4,0,1
tina57,R092,18.44,148,Road,5.11,1,2025-01-31 08:01:51.412077,18.44,148,Road,5.16,0.8026030368759205,1,0,0,0,1,0,0.015432098765432096,4,8,1,0,0,0,4,0,1
morgan42,R015,17.31,0,Trail,3.93,1,2025-01-31 12:45:13.689364,17.31,0,Trail,2.86,0.0,1,0,0,0,1,0,0.016384489350081924,0,12,0,1,0,0,4,0,1
pvargas,R033,16.5,93,Trail,4.11,1,2025-01-31 14:55:16.806125,16.5,93,Trail,4.23,0.563636363636022,1,0,0,0,1,0,0.01714285714285714,2,14,0,1,0,0,4,0,1
chernandez,R039,1.0,47,Road,5.11,1,2025-01-31 17:02:58.151405,1.0,47,Road,-0.09,4.699999999953,0,1,0,0,0,1,0.15,0,17,0,0,1,0,4,0,1
brittany42,R028,19.33,205,Track,5.32,1,2025-01-31 20:13:40.619138,19.33,205,Track,5.92,1.060527677185173,1,0,0,0,1,0,0.014756517461878997,6,20,0,0,1,0,4,0,1
pedro57,R057,17.76,205,Road,4.45,1,2025-01-31 20:17:57.402821,17.76,205,Road,5.6,1.1542792792786294,1,0,0,0,1,0,0.01599147121535181,5,20,0,0,1,0,4,0,1
sabrina71,R059,11.53,18,Trail,3.72,1,2025-02-01 05:19:20.205068,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,5,1,0,0,0,5,1,0
nathan74,R044,6.81,59,Road,3.9,1,2025-02-01 09:49:15.893318,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,9,1,0,0,0,5,1,0
pedro57,R009,11.05,87,Trail,4.06,2,2025-02-01 18:01:51.473459,11.05,87,Trail,3.08,0.7873303167413689,1,0,0,0,1,0,0.024896265560165973,1,18,0,0,1,0,5,1,0
jorge98,R033,16.5,93,Trail,4.71,4,2025-02-01 21:56:08.658618,16.5,93,Trail,4.23,0.563636363636022,1,0,0,0,1,0,0.01714285714285714,2,21,0,0,1,0,5,1,0
angela41,R001,12.94,229,Road,4.51,1,2025-02-02 07:17:52.558064,12.94,229,Road,4.87,1.769706336938354,1,0,0,0,1,0,0.02152080344332855,4,7,1,0,0,0,6,1,0
pvargas,R054,11.77,0,Road,4.32,4,2025-02-02 21:49:41.011844,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,21,0,0,1,0,6,1,0
tina57,R049,1.0,124,Road,5.02,1,2025-02-03 16:22:02.701516,1.0,124,Road,1.37,12.399999999876,0,0,0,1,0,1,0.15,0,16,0,1,0,0,0,0,1
velezjames,R042,13.7,139,Road,4.11,1,2025-02-04 02:36:20.158002,13.7,139,Road,4.13,1.0145985401452446,1,0,0,0,1,0,0.020408163265306124,2,2,0,0,0,1,1,0,1
ywolf,R064,17.69,231,Road,4.96,5,2025-02-04 05:03:58.458568,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,5,1,0,0,0,1,0,1
ewhitehead,R009,11.05,87,Trail,5.3,4,2025-02-04 06:08:08.494888,11.05,87,Trail,3.08,0.7873303167413689,1,0,0,0,1,0,0.024896265560165973,1,6,1,0,0,0,1,0,1
hermandavid,R081,6.69,121,Road,4.74,1,2025-02-04 11:02:54.072018,6.69,121,Road,2.55,1.808669656200585,1,0,0,0,0,1,0.03901170351105331,1,11,1,0,0,0,1,0,1
jorge98,R008,17.81,106,Trail,3.99,5,2025-02-04 14:26:18.501762,17.81,106,Trail,4.62,0.5951712521052245,1,0,0,0,1,0,0.015948963317384372,2,14,0,1,0,0,1,0,1
brittany25,R003,13.8,216,Road,4.52,1,2025-02-05 01:02:35.289584,13.8,216,Road,4.92,1.5652173913032135,1,0,0,0,1,0,0.020270270270270268,4,1,0,0,0,1,2,0,1
nmay,R059,11.53,18,Trail,4.48,1,2025-02-05 19:34:17.151666,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,19,0,0,1,0,2,0,1
danalopez,R070,11.34,109,Trail,5.15,1,2025-02-05 21:19:30.819895,11.34,109,Trail,3.36,0.9611992945317801,1,0,0,0,1,0,0.024311183144246355,1,21,0,0,1,0,2,0,1
jenniferlarsen,R004,18.91,171,Trail,4.67,4,2025-02-06 01:15:49.334200,18.91,171,Trail,5.5,0.9042834479106799,1,0,0,0,1,0,0.015067805123053741,4,1,0,0,0,1,3,0,1
jmendoza,R024,10.76,50,Trail,4.13,4,2025-02-06 06:38:42.609073,10.76,50,Trail,2.65,0.46468401486945654,1,0,0,0,1,0,0.02551020408163265,0,6,1,0,0,0,3,0,1
davisheather,R052,7.86,294,Mixed,4.99,1,2025-02-06 10:52:04.337942,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,10,1,0,0,0,3,0,1
morgan42,R064,17.69,231,Road,5.32,1,2025-02-06 23:27:57.197855,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,23,0,0,0,1,3,0,1
tina57,R017,17.65,115,Road,3.81,1,2025-02-07 00:48:21.792620,17.65,115,Road,4.68,0.6515580736540217,1,0,0,0,1,0,0.0160857908847185,3,0,0,0,0,1,4,0,1
ellen57,R054,11.77,0,Road,4.25,3,2025-02-07 02:13:40.926493,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,2,0,0,0,1,4,0,1
michael74,R055,16.18,67,Trail,4.8,3,2025-02-07 02:51:28.923444,16.18,67,Trail,3.91,0.41409147095153637,1,0,0,0,1,0,0.017462165308498253,1,2,0,0,0,1,4,0,1
xtaylor,R047,11.92,133,Trail,4.5,3,2025-02-07 05:38:13.182599,11.92,133,Trail,3.71,1.1157718120796007,1,0,0,0,1,0,0.02321981424148607,2,5,1,0,0,0,4,0,1
jenniferlarsen,R005,2.05,214,Trail,5.18,1,2025-02-07 10:20:21.836507,2.05,214,Trail,2.55,10.43902439019298,0,0,0,1,0,1,0.09836065573770493,0,10,1,0,0,0,4,0,1
ewhitehead,R043,5.11,182,Road,4.67,1,2025-02-07 13:45:03.577877,5.11,182,Road,2.84,3.561643835609468,0,1,0,0,0,1,0.049099836333878884,1,13,0,1,0,0,4,0,1
chernandez,R082,11.49,0,Trail,4.74,4,2025-02-07 14:37:13.921499,11.49,0,Trail,1.49,0.0,1,0,0,0,1,0,0.02401921537229784,0,14,0,1,0,0,4,0,1
tamarabaker,R027,6.8,93,Mixed,3.98,1,2025-02-07 15:48:22.940721,6.8,93,Mixed,2.29,1.3676470588215182,1,0,0,0,0,1,0.038461538461538464,0,15,0,1,0,0,4,0,1
nathan74,R098,11.19,137,Trail,4.13,1,2025-02-07 19:15:53.955013,11.19,137,Trail,3.6,1.2243074173358137,1,0,0,0,1,0,0.02461033634126333,2,19,0,0,1,0,4,0,1
morgan42,R082,11.49,0,Trail,4.09,1,2025-02-08 02:51:45.325910,11.49,0,Trail,1.49,0.0,1,0,0,0,1,0,0.02401921537229784,0,2,0,0,0,1,5,1,0
adamseric,R041,6.93,142,Road,3.73,5,2025-02-08 19:13:03.629029,6.93,142,Road,2.8,2.0490620490590925,0,1,0,0,0,1,0.03783102143757881,1,19,0,0,1,0,5,1,0
nmay,R021,17.3,62,Road,4.51,4,2025-02-08 23:09:28.853915,17.3,62,Road,4.08,0.35838150288996623,1,0,0,0,1,0,0.016393442622950817,1,23,0,0,0,1,5,1,0
mark36,R065,11.51,120,Trail,4.99,1,2025-02-09 02:54:44.534335,11.51,120,Trail,3.51,1.0425716768018745,1,0,0,0,1,0,0.023980815347721823,2,2,0,0,0,1,6,1,0
brittany42,R045,5.3,84,Trail,4.77,4,2025-02-09 07:29:59.792668,5.3,84,Trail,1.9,1.584905660374368,1,0,0,0,0,1,0.047619047619047616,0,7,1,0,0,0,6,1,0
tamarabaker,R033,16.5,93,Trail,4.5,4,2025-02-09 08:21:47.346133,16.5,93,Trail,4.23,0.563636363636022,1,0,0,0,1,0,0.01714285714285714,2,8,1,0,0,0,6,1,0
brenda53,R043,5.11,182,Road,4.78,1,2025-02-09 12:46:06.258118,5.11,182,Road,2.84,3.561643835609468,0,1,0,0,0,1,0.049099836333878884,1,12,0,1,0,0,6,1,0
mcdanielstephanie,R022,15.08,98,Road,5.16,4,2025-02-09 14:22:29.505971,15.08,98,Road,4.0,0.6498673740048742,1,0,0,0,1,0,0.01865671641791045,2,14,0,1,0,0,6,1,0
john09,R050,19.19,44,Road,5.05,1,2025-02-09 18:58:26.844840,19.19,44,Road,4.28,0.22928608650326768,1,0,0,0,1,0,0.014858841010401188,1,18,0,0,1,0,6,1,0
hermandavid,R016,9.76,121,Road,3.72,2,2025-02-09 21:23:29.967955,9.76,121,Road,3.16,1.2397540983593853,1,0,0,0,1,0,0.02788104089219331,1,21,0,0,1,0,6,1,0
john09,R028,19.33,205,Track,5.05,1,2025-02-09 23:32:00.414437,19.33,205,Track,5.92,1.060527677185173,1,0,0,0,1,0,0.014756517461878997,6,23,0,0,0,1,6,1,0
scott22,R040,8.04,97,Mixed,4.92,4,2025-02-10 02:18:12.181811,8.04,97,Mixed,2.58,1.2064676616900418,1,0,0,0,1,0,0.033185840707964605,1,2,0,0,0,1,0,0,1
margaretsmith,R098,11.19,137,Trail,4.85,2,2025-02-10 07:42:57.595819,11.19,137,Trail,3.6,1.2243074173358137,1,0,0,0,1,0,0.02461033634126333,2,7,1,0,0,0,0,0,1
sara71,R071,1.0,79,Trail,4.09,1,2025-02-10 16:57:06.880992,1.0,79,Trail,0.7,7.8999999999209995,0,0,1,0,0,1,0.15,0,16,0,1,0,0,0,0,1
velezjames,R027,6.8,93,Mixed,4.97,5,2025-02-10 18:08:47.980605,6.8,93,Mixed,2.29,1.3676470588215182,1,0,0,0,0,1,0.038461538461538464,0,18,0,0,1,0,0,0,1
ewhitehead,R010,21.86,0,Road,4.04,1,2025-02-10 20:12:47.090971,21.86,0,Road,4.33,0.0,1,0,0,0,1,0,0.013123359580052495,0,20,0,0,1,0,0,0,1
brittany25,R033,16.5,93,Trail,4.76,3,2025-02-11 00:15:41.068753,16.5,93,Trail,4.23,0.563636363636022,1,0,0,0,1,0,0.01714285714285714,2,0,0,0,0,1,1,0,1
treynolds,R089,22.45,266,Trail,5.67,1,2025-02-11 03:46:28.435679,22.45,266,Trail,7.15,1.1848552338524787,1,0,0,0,1,0,0.01279317697228145,9,3,0,0,0,1,1,0,1
davisheather,R029,10.6,0,Road,3.45,1,2025-02-11 03:46:39.327981,10.6,0,Road,1.88,0.0,1,0,0,0,1,0,0.02586206896551724,0,3,0,0,0,1,1,0,1
rodriguezallison,R014,29.98,72,Trail,3.27,1,2025-02-11 14:44:32.885509,29.98,72,Trail,6.72,0.2401601067377451,1,0,0,0,1,0,0.009683666881859265,3,14,0,1,0,0,1,0,1
pedro57,R038,6.88,111,Road,3.93,5,2025-02-11 16:13:05.049541,6.88,111,Road,2.49,1.6133720930209108,1,0,0,0,0,1,0.03807106598984771,1,16,0,1,0,0,1,0,1
adamseric,R064,17.69,231,Road,5.5,1,2025-02-12 12:54:51.935563,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,12,0,1,0,0,2,0,1
brittany25,R092,18.44,148,Road,4.57,5,2025-02-12 14:41:47.487369,18.44,148,Road,5.16,0.8026030368759205,1,0,0,0,1,0,0.015432098765432096,4,14,0,1,0,0,2,0,1
adamseric,R006,5.49,88,Trail,5.18,4,2025-02-12 22:59:45.957950,5.49,88,Trail,1.98,1.6029143897967162,1,0,0,0,0,1,0.046224961479198766,0,22,0,0,0,1,2,0,1
michael74,R006,5.49,88,Trail,3.99,1,2025-02-13 02:03:30.356780,5.49,88,Trail,1.98,1.6029143897967162,1,0,0,0,0,1,0.046224961479198766,0,2,0,0,0,1,3,0,1
sabrina71,R042,13.7,139,Road,5.06,3,2025-02-13 04:38:55.265881,13.7,139,Road,4.13,1.0145985401452446,1,0,0,0,1,0,0.020408163265306124,2,4,0,0,0,1,3,0,1
festrada,R097,14.16,0,Trail,3.72,3,2025-02-13 09:06:55.546458,14.16,0,Trail,2.74,0.0,1,0,0,0,1,0,0.019788918205804747,0,9,1,0,0,0,3,0,1
nathan74,R085,7.16,126,Mixed,4.56,1,2025-02-13 11:22:43.691826,7.16,126,Mixed,2.69,1.7597765363103912,1,0,0,0,0,1,0.036764705882352935,1,11,1,0,0,0,3,0,1
ewhitehead,R067,12.97,93,Trail,4.11,5,2025-02-13 17:09:04.978633,12.97,93,Trail,3.52,0.7170393215106268,1,0,0,0,1,0,0.02147458840372226,1,17,0,0,1,0,3,0,1
gregoryramirez,R058,14.42,38,Trail,4.87,3,2025-02-13 19:57:44.273247,14.42,38,Trail,3.26,0.26352288488192543,1,0,0,0,1,0,0.019455252918287938,0,19,0,0,1,0,3,0,1
pedro57,R094,11.45,17,Trail,4.51,1,2025-02-14 07:57:27.850223,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,7,1,0,0,0,4,0,1
sara71,R100,7.02,0,Trail,4.68,1,2025-02-14 17:44:29.367735,7.02,0,Trail,0.84,0.0,1,0,0,0,0,1,0.03740648379052369,0,17,0,0,1,0,4,0,1
angela41,R088,14.69,97,Track,4.44,1,2025-02-15 04:40:13.884151,14.69,97,Track,3.91,0.6603131381887948,1,0,0,0,1,0,0.019120458891013385,2,4,0,0,0,1,5,1,0
morgan42,R005,2.05,214,Trail,5.7,1,2025-02-15 11:30:31.227081,2.05,214,Trail,2.55,10.43902439019298,0,0,0,1,0,1,0.09836065573770493,0,11,1,0,0,0,5,1,0
beth11,R067,12.97,93,Trail,4.7,1,2025-02-15 17:48:30.022163,12.97,93,Trail,3.52,0.7170393215106268,1,0,0,0,1,0,0.02147458840372226,1,17,0,0,1,0,5,1,0
pleon,R052,7.86,294,Mixed,4.84,3,2025-02-16 04:46:32.454347,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,4,0,0,0,1,6,1,0
sara71,R099,14.17,0,Road,5.47,4,2025-02-16 12:46:36.906462,14.17,0,Road,2.29,0.0,1,0,0,0,1,0,0.019775873434410018,0,12,0,1,0,0,6,1,0
ewhitehead,R018,10.64,190,Trail,5.29,4,2025-02-16 14:01:50.841107,10.64,190,Trail,4.03,1.7857142857126074,1,0,0,0,1,0,0.02577319587628866,3,14,0,1,0,0,6,1,0
velezjames,R094,11.45,17,Trail,5.35,2,2025-02-16 19:51:34.601766,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,19,0,0,1,0,6,1,0
scott22,R062,7.22,186,Road,3.99,5,2025-02-16 22:37:18.353774,7.22,186,Road,3.3,2.5761772853149916,0,1,0,0,0,1,0.03649635036496351,2,22,0,0,0,1,6,1,0
nmay,R070,11.34,109,Trail,4.83,1,2025-02-17 02:56:21.539521,11.34,109,Trail,3.36,0.9611992945317801,1,0,0,0,1,0,0.024311183144246355,1,2,0,0,0,1,0,0,1
john09,R083,18.99,0,Road,4.77,1,2025-02-17 05:59:37.116136,18.99,0,Road,3.48,0.0,1,0,0,0,1,0,0.015007503751875938,0,5,1,0,0,0,0,0,1
davisheather,R028,19.33,205,Track,5.32,4,2025-02-17 08:04:46.143964,19.33,205,Track,5.92,1.060527677185173,1,0,0,0,1,0,0.014756517461878997,6,8,1,0,0,0,0,0,1
jorge98,R065,11.51,120,Trail,4.34,1,2025-02-17 08:41:23.277786,11.51,120,Trail,3.51,1.0425716768018745,1,0,0,0,1,0,0.023980815347721823,2,8,1,0,0,0,0,0,1
brittany25,R029,10.6,0,Road,4.4,1,2025-02-17 09:43:22.863964,10.6,0,Road,1.88,0.0,1,0,0,0,1,0,0.02586206896551724,0,9,1,0,0,0,0,0,1
pamelacollins,R090,7.37,116,Trail,3.95,4,2025-02-17 18:24:15.139449,7.37,116,Trail,2.64,1.573948439617946,1,0,0,0,0,1,0.03584229390681003,1,18,0,0,1,0,0,0,1
vthompson,R046,5.37,206,Road,4.3,1,2025-02-17 23:31:54.534889,5.37,206,Road,3.13,3.8361266294155754,0,1,0,0,0,1,0.04709576138147566,1,23,0,0,0,1,0,0,1
taylordavid,R063,10.82,199,Trail,3.74,3,2025-02-18 04:05:06.995810,10.82,199,Trail,4.15,1.8391866913106847,1,0,0,0,1,0,0.025380710659898477,3,4,0,0,0,1,1,0,1
brittany42,R035,11.65,67,Road,5.23,1,2025-02-18 07:55:15.833249,11.65,67,Road,3.0,0.5751072961368454,1,0,0,0,1,0,0.023715415019762844,1,7,1,0,0,0,1,0,1
nmay,R043,5.11,182,Road,4.15,1,2025-02-18 08:50:21.312612,5.11,182,Road,2.84,3.561643835609468,0,1,0,0,0,1,0.049099836333878884,1,8,1,0,0,0,1,0,1
sara71,R073,10.2,66,Road,4.63,1,2025-02-18 18:12:32.752474,10.2,66,Road,2.7,0.6470588235287774,1,0,0,0,1,0,0.026785714285714284,1,18,0,0,1,0,1,0,1
chernandez,R010,21.86,0,Road,4.46,1,2025-02-18 23:43:16.048244,21.86,0,Road,4.33,0.0,1,0,0,0,1,0,0.013123359580052495,0,23,0,0,0,1,1,0,1
evelyn74,R072,7.57,0,Road,5.14,2,2025-02-19 06:08:00.043789,7.57,0,Road,1.12,0.0,1,0,0,0,0,1,0.03500583430571762,0,6,1,0,0,0,2,0,1
margaretsmith,R050,19.19,44,Road,5.1,2,2025-02-19 06:33:02.281892,19.19,44,Road,4.28,0.22928608650326768,1,0,0,0,1,0,0.014858841010401188,1,6,1,0,0,0,2,0,1
jorge98,R072,7.57,0,Road,4.84,1,2025-02-19 23:39:26.902501,7.57,0,Road,1.12,0.0,1,0,0,0,0,1,0.03500583430571762,0,23,0,0,0,1,2,0,1
pedro57,R018,10.64,190,Trail,4.82,2,2025-02-20 08:03:52.482335,10.64,190,Trail,4.03,1.7857142857126074,1,0,0,0,1,0,0.02577319587628866,3,8,1,0,0,0,3,0,1
adamseric,R057,17.76,205,Road,4.99,1,2025-02-20 08:28:31.946789,17.76,205,Road,5.6,1.1542792792786294,1,0,0,0,1,0,0.01599147121535181,5,8,1,0,0,0,3,0,1
william19,R022,15.08,98,Road,4.24,1,2025-02-21 07:28:36.429920,15.08,98,Road,4.0,0.6498673740048742,1,0,0,0,1,0,0.01865671641791045,2,7,1,0,0,0,4,0,1
debrasimmons,R051,17.09,156,Road,4.72,5,2025-02-21 07:56:27.356709,17.09,156,Road,4.98,0.9128145114096473,1,0,0,0,1,0,0.016583747927031506,4,7,1,0,0,0,4,0,1
velezjames,R090,7.37,116,Trail,4.92,5,2025-02-21 07:59:51.379478,7.37,116,Trail,2.64,1.573948439617946,1,0,0,0,0,1,0.03584229390681003,1,7,1,0,0,0,4,0,1
taylordavid,R075,9.4,145,Road,4.64,2,2025-02-21 09:38:06.759957,9.4,145,Road,3.33,1.5425531914877206,1,0,0,0,1,0,0.02884615384615384,2,9,1,0,0,0,4,0,1
brenda53,R072,7.57,0,Road,4.3,2,2025-02-21 13:13:24.328261,7.57,0,Road,1.12,0.0,1,0,0,0,0,1,0.03500583430571762,0,13,0,1,0,0,4,0,1
zunigaheidi,R079,11.29,250,Road,4.88,5,2025-02-21 14:46:42.057526,11.29,250,Road,4.75,2.214348981397507,0,1,0,0,1,0,0.024410089503661515,4,14,0,1,0,0,4,0,1
jorge98,R041,6.93,142,Road,4.16,1,2025-02-22 02:32:03.673765,6.93,142,Road,2.8,2.0490620490590925,0,1,0,0,0,1,0.03783102143757881,1,2,0,0,0,1,5,1,0
ywolf,R060,17.54,0,Road,4.43,5,2025-02-22 05:45:02.031331,17.54,0,Road,3.32,0.0,1,0,0,0,1,0,0.016181229773462782,0,5,1,0,0,0,5,1,0
alison99,R059,11.53,18,Trail,4.31,5,2025-02-22 12:37:33.065850,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,12,0,1,0,0,5,1,0
xtaylor,R029,10.6,0,Road,5.08,4,2025-02-22 14:24:24.627923,10.6,0,Road,1.88,0.0,1,0,0,0,1,0,0.02586206896551724,0,14,0,1,0,0,5,1,0
davisheather,R043,5.11,182,Road,4.56,1,2025-02-22 20:07:57.556490,5.11,182,Road,2.84,3.561643835609468,0,1,0,0,0,1,0.049099836333878884,1,20,0,0,1,0,5,1,0
mcdanielstephanie,R019,8.45,124,Road,4.17,1,2025-02-23 00:49:18.712828,8.45,124,Road,2.93,1.4674556213000383,1,0,0,0,1,0,0.031746031746031744,1,0,0,0,0,1,6,1,0
debrasimmons,R064,17.69,231,Road,4.62,4,2025-02-23 05:58:28.948351,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,5,1,0,0,0,6,1,0
zunigaheidi,R066,13.16,141,Road,4.41,4,2025-02-23 06:35:12.430694,13.16,141,Road,4.05,1.0714285714277572,1,0,0,0,1,0,0.0211864406779661,2,6,1,0,0,0,6,1,0
beth11,R057,17.76,205,Road,4.51,5,2025-02-23 07:59:11.814985,17.76,205,Road,5.6,1.1542792792786294,1,0,0,0,1,0,0.01599147121535181,5,7,1,0,0,0,6,1,0
shermananne,R051,17.09,156,Road,4.5,5,2025-02-23 15:36:24.946764,17.09,156,Road,4.98,0.9128145114096473,1,0,0,0,1,0,0.016583747927031506,4,15,0,1,0,0,6,1,0
nathan74,R067,12.97,93,Trail,5.16,1,2025-02-23 15:51:44.229652,12.97,93,Trail,3.52,0.7170393215106268,1,0,0,0,1,0,0.02147458840372226,1,15,0,1,0,0,6,1,0
sara71,R002,15.43,218,Road,5.49,5,2025-02-23 17:35:00.522093,15.43,218,Road,5.27,1.4128321451708277,1,0,0,0,1,0,0.01825928180158247,5,17,0,0,1,0,6,1,0
jorge98,R074,11.06,224,Road,4.12,1,2025-02-23 20:20:53.433107,11.06,224,Road,4.45,2.0253164556943712,0,1,0,0,1,0,0.02487562189054726,3,20,0,0,1,0,6,1,0
sabrina71,R089,22.45,266,Trail,4.96,1,2025-02-23 20:50:52.501738,22.45,266,Trail,7.15,1.1848552338524787,1,0,0,0,1,0,0.01279317697228145,9,20,0,0,1,0,6,1,0
zunigaheidi,R064,17.69,231,Road,4.95,1,2025-02-24 09:10:23.432537,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,9,1,0,0,0,0,0,1
jenniferlarsen,R090,7.37,116,Trail,4.67,1,2025-02-24 10:35:20.157360,7.37,116,Trail,2.64,1.573948439617946,1,0,0,0,0,1,0.03584229390681003,1,10,1,0,0,0,0,0,1
danalopez,R024,10.76,50,Trail,4.42,2,2025-02-24 18:07:23.986862,10.76,50,Trail,2.65,0.46468401486945654,1,0,0,0,1,0,0.02551020408163265,0,18,0,0,1,0,0,0,1
smithderek,R090,7.37,116,Trail,4.79,5,2025-02-24 18:13:04.397526,7.37,116,Trail,2.64,1.573948439617946,1,0,0,0,0,1,0.03584229390681003,1,18,0,0,1,0,0,0,1
nathan74,R052,7.86,294,Mixed,4.97,1,2025-02-25 00:17:41.009012,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,0,0,0,0,1,1,0,1
brenda53,R011,8.76,171,Road,4.09,3,2025-02-25 01:32:59.179490,8.76,171,Road,3.46,1.9520547945183195,1,0,0,0,1,0,0.030737704918032786,2,1,0,0,0,1,1,0,1
brenda53,R030,9.8,107,Road,4.55,4,2025-02-25 07:33:55.469102,9.8,107,Road,3.03,1.0918367346927633,1,0,0,0,1,0,0.027777777777777776,1,7,1,0,0,0,1,0,1
evelyn74,R041,6.93,142,Road,4.36,1,2025-02-25 10:46:11.440547,6.93,142,Road,2.8,2.0490620490590925,0,1,0,0,0,1,0.03783102143757881,1,10,1,0,0,0,1,0,1
brenda53,R062,7.22,186,Road,4.48,2,2025-02-25 13:06:12.850823,7.22,186,Road,3.3,2.5761772853149916,0,1,0,0,0,1,0.03649635036496351,2,13,0,1,0,0,1,0,1
smithderek,R011,8.76,171,Road,4.8,4,2025-02-25 21:14:33.620740,8.76,171,Road,3.46,1.9520547945183195,1,0,0,0,1,0,0.030737704918032786,2,21,0,0,1,0,1,0,1
nathan74,R082,11.49,0,Trail,4.7,1,2025-02-26 02:37:42.020074,11.49,0,Trail,1.49,0.0,1,0,0,0,1,0,0.02401921537229784,0,2,0,0,0,1,2,0,1
debrasimmons,R006,5.49,88,Trail,4.39,1,2025-02-26 05:49:59.749198,5.49,88,Trail,1.98,1.6029143897967162,1,0,0,0,0,1,0.046224961479198766,0,5,1,0,0,0,2,0,1
ywolf,R016,9.76,121,Road,5.41,1,2025-02-26 11:07:55.010914,9.76,121,Road,3.16,1.2397540983593853,1,0,0,0,1,0,0.02788104089219331,1,11,1,0,0,0,2,0,1
